time,response
1.022,0.6401255289979404
1.0230000000000001,0.6404852235916711
1.024,0.6408445586705953
1.025,0.6412035345940483
1.026,0.6415621517210062
1.027,0.6419204104100856
1.028,0.6422783110195458
1.029,0.6426358539072872
1.03,0.6429930394308526
1.031,0.6433498679474277
1.032,0.6437063398138412
1.033,0.6440624553865646
1.034,0.6444182150217139
1.035,0.6447736190750484
1.036,0.6451286679019725
1.037,0.645483361857535
1.038,0.6458377012964297
1.039,0.6461916865729962
1.04,0.64654531804122
1.041,0.646898596054732
1.042,0.6472515209668108
1.043,0.6476040931303813
1.044,0.6479563128980155
1.045,0.6483081806219331
1.046,0.6486596966540021
1.047,0.6490108613457386
1.048,0.6493616750483071
1.049,0.6497121381125214
1.05,0.6500622508888447
1.051,0.6504120137273897
1.052,0.6507614269779192
1.053,0.6511104909898466
1.054,0.6514592061122361
1.055,0.6518075726938024
1.056,0.6521555910829127
1.057,0.6525032616275848
1.058,0.6528505846754897
1.059,0.6531975605739502
1.06,0.6535441896699425
1.061,0.6538904723100957
1.062,0.6542364088406922
1.063,0.6545819996076687
1.064,0.6549272449566163
1.065,0.6552721452327799
1.066,0.65561670078106
1.067,0.6559609119460121
1.068,0.6563047790718477
1.069,0.6566483025024336
1.07,0.6569914825812934
1.071,0.657334319651607
1.072,0.657676814056212
1.073,0.6580189661376024
1.074,0.6583607762379305
1.075,0.6587022446990063
1.076,0.6590433718622984
1.077,0.6593841580689339
1.078,0.6597246036596992
1.079,0.6600647089750397
1.08,0.6604044743550609
1.081,0.6607439001395281
1.082,0.6610829866678671
1.083,0.6614217342791646
1.084,0.6617601433121683
1.085,0.6620982141052869
1.086,0.6624359469965917
1.087,0.6627733423238151
1.088,0.6631104004243529
1.089,0.663447121635263
1.09,0.6637835062932667
1.091,0.6641195547347486
1.092,0.6644552672957573
1.093,0.6647906443120053
1.094,0.6651256861188698
1.095,0.6654603930513924
1.096,0.6657947654442802
1.097,0.6661288036319055
1.098,0.6664625079483069
1.099,0.6667958787271882
1.1,0.6671289163019205
1.101,0.6674616210055413
1.102,0.6677939931707555
1.103,0.6681260331299351
1.104,0.6684577412151202
1.105,0.668789117758019
1.106,0.6691201630900079
1.107,0.6694508775421323
1.108,0.6697812614451066
1.109,0.670111315129315
1.11,0.670441038924811
1.111,0.6707704331613183
1.112,0.6710994981682316
1.113,0.6714282342746154
1.114,0.6717566418092062
1.115,0.6720847211004115
1.116,0.6724124724763105
1.117,0.6727398962646547
1.118,0.6730669927928679
1.119,0.6733937623880466
1.12,0.6737202053769605
1.121,0.6740463220860526
1.122,0.6743721128414397
1.123,0.6746975779689124
1.124,0.6750227177939361
1.125,0.6753475326416503
1.1260000000000001,0.6756720228368702
1.127,0.6759961887040858
1.1280000000000001,0.6763200305674633
1.129,0.6766435487508442
1.1300000000000001,0.6769667435777471
1.131,0.6772896153713666
1.1320000000000001,0.6776121644545745
1.133,0.67793439114992
1.1340000000000001,0.6782562957796299
1.135,0.6785778786656087
1.1360000000000001,0.6788991401294393
1.137,0.6792200804923834
1.1380000000000001,0.6795407000753813
1.139,0.6798609991990524
1.1400000000000001,0.6801809781836962
1.141,0.6805006373492913
1.1420000000000001,0.6808199770154973
1.143,0.6811389975016537
1.1440000000000001,0.6814576991267811
1.145,0.6817760822095809
1.1460000000000001,0.6820941470684365
1.147,0.6824118940214127
1.1480000000000001,0.6827293233862564
1.149,0.6830464354803971
1.1500000000000001,0.6833632306209468
1.151,0.6836797091247008
1.1520000000000001,0.6839958713081375
1.153,0.6843117174874191
1.154,0.6846272479783921
1.155,0.6849424630965867
1.156,0.6852573631572181
1.157,0.6855719484751865
1.158,0.685886219365077
1.159,0.6862001761411609
1.16,0.6865138191173947
1.161,0.6868271486074216
1.162,0.6871401649245708
1.163,0.687452868381859
1.164,0.6877652592919894
1.165,0.6880773379673533
1.166,0.688389104720029
1.167,0.6887005598617835
1.168,0.6890117037040719
1.169,0.6893225365580382
1.17,0.689633058734515
1.171,0.6899432705440247
1.172,0.6902531722967792
1.173,0.6905627643026802
1.174,0.6908720468713195
1.175,0.6911810203119801
1.176,0.6914896849336353
1.177,0.6917980410449497
1.178,0.6921060889542794
1.179,0.6924138289696724
1.18,0.6927212613988687
1.181,0.693028386549301
1.182,0.6933352047280941
1.183,0.6936417162420663
1.184,0.6939479213977293
1.185,0.6942538205012883
1.186,0.6945594138586422
1.187,0.6948647017753845
1.188,0.6951696845568032
1.189,0.695474362507881
1.19,0.6957787359332959
1.191,0.6960828051374215
1.192,0.6963865704243268
1.193,0.6966900320977774
1.194,0.6969931904612345
1.195,0.6972960458178572
1.196,0.6975985984705002
1.197,0.6979008487217166
1.198,0.6982027968737565
1.199,0.6985044432285682
1.2,0.6988057880877979
1.201,0.6991068317527906
1.202,0.69940757452459
1.203,0.6997080167039389
1.204,0.7000081585912795
1.205,0.7003080004867537
1.206,0.7006075426902033
1.207,0.7009067855011708
1.208,0.7012057292188987
1.209,0.701504374142331
1.21,0.7018027205701126
1.211,0.70210076880059
1.212,0.7023985191318112
1.213,0.7026959718615269
1.214,0.7029931272871894
1.215,0.7032899857059547
1.216,0.703586547414681
1.217,0.7038828127099299
1.218,0.7041787818879668
1.219,0.704474455244761
1.22,0.7047698330759857
1.221,0.7050649156770191
1.222,0.7053597033429435
1.223,0.7056541963685466
1.224,0.7059483950483216
1.225,0.7062422996764672
1.226,0.706535910546888
1.227,0.7068292279531948
1.228,0.7071222521887052
1.229,0.7074149835464434
1.23,0.7077074223191406
1.231,0.707999568799236
1.232,0.7082914232788756
1.233,0.7085829860499144
1.234,0.7088742574039149
1.235,0.7091652376321484
1.236,0.7094559270255955
1.237,0.7097463258749452
1.238,0.7100364344705967
1.239,0.7103262531026586
1.24,0.7106157820609493
1.241,0.7109050216349981
1.242,0.7111939721140443
1.243,0.7114826337870388
1.244,0.7117710069426428
1.245,0.7120590918692298
1.246,0.7123468888548846
1.247,0.7126343981874044
1.248,0.7129216201542983
1.249,0.7132085550427886
1.25,0.7134952031398099
1.2510000000000001,0.7137815647320106
1.252,0.7140676401057521
1.2530000000000001,0.7143534295471099
1.254,0.7146389333418733
1.2550000000000001,0.7149241517755465
1.256,0.7152090851333476
1.2570000000000001,0.7154937337002101
1.258,0.7157780977607825
1.2590000000000001,0.7160621775994291
1.26,0.7163459735002295
1.2610000000000001,0.71662948574698
1.262,0.7169127146231925
1.2630000000000001,0.7171956604120961
1.264,0.7174783233966364
1.2650000000000001,0.7177607038594767
1.266,0.7180428020829972
1.2670000000000001,0.7183246183492964
1.268,0.7186061529401905
1.2690000000000001,0.718887406137214
1.27,0.7191683782216203
1.2710000000000001,0.7194490694743814
1.272,0.7197294801761884
1.2730000000000001,0.7200096106074525
1.274,0.7202894610483037
1.2750000000000001,0.7205690317785927
1.276,0.7208483230778902
1.2770000000000001,0.7211273352254874
1.278,0.7214060685003967
1.2790000000000001,0.7216845231813513
1.28,0.7219626995468058
1.281,0.7222405978749368
1.282,0.7225182184436425
1.283,0.7227955615305435
1.284,0.7230726274129828
1.285,0.7233494163680265
1.286,0.7236259286724637
1.287,0.7239021646028063
1.288,0.7241781244352907
1.289,0.7244538084458765
1.29,0.7247292169102477
1.291,0.7250043501038128
1.292,0.7252792083017052
1.293,0.7255537917787831
1.294,0.7258281008096298
1.295,0.7261021356685544
1.296,0.7263758966295919
1.297,0.7266493839665032
1.298,0.7269225979527758
1.299,0.7271955388616236
1.3,0.7274682069659875
1.301,0.7277406025385356
1.302,0.7280127258516635
1.303,0.7282845771774946
1.304,0.7285561567878803
1.305,0.7288274649544002
1.306,0.7290985019483623
1.307,0.7293692680408039
1.308,0.7296397635024909
1.309,0.7299099886039191
1.31,0.7301799436153131
1.311,0.7304496288066284
1.312,0.73071904444755
1.313,0.7309881908074937
1.314,0.7312570681556056
1.315,0.7315256767607634
1.316,0.7317940168915755
1.317,0.7320620888163822
1.318,0.7323298928032554
1.319,0.732597429119999
1.32,0.7328646980341497
1.321,0.733131699812976
1.322,0.7333984347234799
1.323,0.7336649030323962
1.324,0.7339311050061934
1.325,0.7341970409110734
1.326,0.7344627110129722
1.327,0.7347281155775599
1.328,0.7349932548702411
1.329,0.7352581291561551
1.33,0.7355227387001761
1.331,0.7357870837669138
1.332,0.7360511646207133
1.333,0.7363149815256553
1.334,0.7365785347455569
1.335,0.7368418245439713
1.336,0.7371048511841884
1.337,0.7373676149292346
1.338,0.7376301160418741
1.339,0.7378923547846075
1.34,0.7381543314196741
1.341,0.7384160462090501
1.342,0.7386774994144506
1.343,0.7389386912973287
1.344,0.7391996221188764
1.345,0.7394602921400244
1.346,0.7397207016214429
1.347,0.7399808508235413
1.348,0.7402407400064688
1.349,0.7405003694301148
1.35,0.7407597393541085
1.351,0.74101885003782
1.352,0.74127770174036
1.353,0.74153629472058
1.354,0.7417946292370734
1.355,0.7420527055481743
1.356,0.7423105239119594
1.357,0.7425680845862469
1.358,0.7428253878285975
1.359,0.7430824338963146
1.36,0.7433392230464442
1.361,0.7435957555357753
1.362,0.7438520316208407
1.363,0.7441080515579163
1.364,0.7443638156030221
1.365,0.7446193240119223
1.366,0.7448745770401253
1.367,0.7451295749428839
1.368,0.7453843179751962
1.369,0.7456388063918054
1.37,0.7458930404471997
1.371,0.7461470203956133
1.372,0.7464007464910262
1.373,0.7466542189871643
1.374,0.7469074381375005
1.375,0.7471604041952535
1.3760000000000001,0.7474131174133898
1.377,0.7476655780446224
1.3780000000000001,0.747917786341412
1.379,0.748169742555967
1.3800000000000001,0.7484214469402435
1.381,0.748672899745946
1.3820000000000001,0.7489241012245273
1.383,0.7491750516271889
1.3840000000000001,0.7494257512048812
1.385,0.7496762002083039
1.3860000000000001,0.7499263988879059
1.387,0.750176347493886
1.3880000000000001,0.7504260462761927
1.389,0.7506754954845248
1.3900000000000001,0.7509246953683318
1.391,0.7511736461768133
1.3920000000000001,0.7514223481589203
1.393,0.7516708015633546
1.3940000000000001,0.75191900663857
1.395,0.7521669636327712
1.3960000000000001,0.7524146727939155
1.397,0.7526621343697119
1.3980000000000001,0.752909348607622
1.399,0.7531563157548602
1.4000000000000001,0.7534030360583935
1.401,0.7536495097649424
1.4020000000000001,0.7538957371209805
1.403,0.7541417183727351
1.4040000000000001,0.7543874537661878
1.405,0.7546329435470737
1.4060000000000001,0.7548781879608827
1.407,0.7551231872528592
1.408,0.7553679416680025
1.409,0.7556124514510671
1.41,0.7558567168465629
1.411,0.7561007380987551
1.412,0.7563445154516651
1.413,0.7565880491490703
1.414,0.7568313394345043
1.415,0.7570743865512575
1.416,0.757317190742377
1.417,0.7575597522506671
1.418,0.757802071318689
1.419,0.7580441481887623
1.42,0.7582859831029636
1.421,0.7585275763031277
1.422,0.758768928030848
1.423,0.7590100385274764
1.424,0.7592509080341231
1.425,0.7594915367916579
1.426,0.7597319250407093
1.427,0.7599720730216658
1.428,0.7602119809746752
1.429,0.7604516491396458
1.43,0.7606910777562454
1.431,0.760930267063903
1.432,0.7611692173018075
1.433,0.7614079287089096
1.434,0.7616464015239204
1.435,0.761884635985313
1.436,0.7621226323313216
1.437,0.7623603907999428
1.438,0.762597911628935
1.439,0.762835195055819
1.44,0.7630722413178782
1.441,0.7633090506521591
1.442,0.7635456232954709
1.443,0.7637819594843863
1.444,0.7640180594552415
1.445,0.7642539234441365
1.446,0.7644895516869352
1.447,0.7647249444192661
1.448,0.7649601018765217
1.449,0.7651950242938597
1.45,0.7654297119062023
1.451,0.7656641649482374
1.452,0.7658983836544178
1.453,0.7661323682589625
1.454,0.7663661189958557
1.455,0.7665996360988487
1.456,0.7668329198014582
1.457,0.7670659703369681
1.458,0.767298787938429
1.459,0.7675313728386584
1.46,0.7677637252702412
1.461,0.76799584546553
1.462,0.7682277336566449
1.463,0.7684593900754741
1.464,0.7686908149536741
1.465,0.7689220085226698
1.466,0.7691529710136548
1.467,0.7693837026575915
1.468,0.7696142036852117
1.469,0.7698444743270163
1.47,0.7700745148132762
1.471,0.7703043253740316
1.472,0.7705339062390933
1.473,0.7707632576380421
1.474,0.7709923798002295
1.475,0.7712212729547776
1.476,0.7714499373305795
1.477,0.7716783731562997
1.478,0.7719065806603741
1.479,0.7721345600710101
1.48,0.7723623116161873
1.481,0.772589835523657
1.482,0.7728171320209434
1.483,0.7730442013353428
1.484,0.7732710436939246
1.485,0.7734976593235312
1.486,0.7737240484507784
1.487,0.773950211302055
1.488,0.7741761481035241
1.489,0.7744018590811226
1.49,0.7746273444605613
1.491,0.7748526044673256
1.492,0.7750776393266757
1.493,0.7753024492636464
1.494,0.7755270345030476
1.495,0.7757513952694647
1.496,0.7759755317872583
1.497,0.776199444280565
1.498,0.7764231329732973
1.499,0.776646598089144
1.5,0.7768698398515702
1.5010000000000001,0.7770928584838176
1.502,0.7773156542089049
1.5030000000000001,0.777538227249628
1.504,0.7777605778285596
1.5050000000000001,0.7779827061680507
1.506,0.7782046124902293
1.5070000000000001,0.778426297017002
1.508,0.7786477599700532
1.5090000000000001,0.7788690015708459
1.51,0.7790900220406218
1.5110000000000001,0.7793108216004013
1.512,0.7795314004709841
1.5130000000000001,0.7797517588729489
1.514,0.7799718970266543
1.5150000000000001,0.7801918151522383
1.516,0.7804115134696192
1.5170000000000001,0.7806309921984953
1.518,0.7808502515583452
1.5190000000000001,0.7810692917684285
1.52,0.7812881130477852
1.5210000000000001,0.7815067156152369
1.522,0.7817250996893859
1.5230000000000001,0.7819432654886165
1.524,0.7821612132310942
1.5250000000000001,0.7823789431347672
1.526,0.782596455417365
1.5270000000000001,0.7828137502964003
1.528,0.7830308279891677
1.5290000000000001,0.783247688712745
1.53,0.783464332683993
1.5310000000000001,0.7836807601195556
1.532,0.7838969712358602
1.5330000000000001,0.7841129662491182
1.534,0.7843287453753244
1.5350000000000001,0.7845443088302579
1.536,0.7847596568294825
1.537,0.7849747895883458
1.538,0.7851897073219808
1.539,0.7854044102453053
1.54,0.785618898573022
1.541,0.7858331725196196
1.542,0.7860472322993718
1.543,0.7862610781263384
1.544,0.7864747102143654
1.545,0.7866881287770848
1.546,0.7869013340279152
1.547,0.7871143261800618
1.548,0.787327105446517
1.549,0.7875396720400598
1.55,0.7877520261732569
1.551,0.7879641680584626
1.552,0.7881760979078186
1.553,0.7883878159332549
1.554,0.7885993223464896
1.555,0.7888106173590288
1.556,0.789021701182168
1.557,0.7892325740269905
1.558,0.7894432361043697
1.559,0.7896536876249675
1.56,0.7898639287992353
1.561,0.7900739598374144
1.562,0.7902837809495358
1.563,0.7904933923454207
1.564,0.7907027942346805
1.565,0.790911986826717
1.566,0.791120970330723
1.567,0.791329744955682
1.568,0.7915383109103684
1.569,0.7917466684033485
1.57,0.7919548176429796
1.571,0.7921627588374109
1.572,0.7923704921945838
1.573,0.7925780179222316
1.574,0.79278533622788
1.575,0.7929924473188473
1.576,0.7931993514022448
1.577,0.7934060486849764
1.578,0.7936125393737395
1.579,0.7938188236750248
1.58,0.7940249017951165
1.581,0.7942307739400929
1.582,0.7944364403158262
1.583,0.7946419011279824
1.584,0.7948471565820229
1.585,0.7950522068832027
1.586,0.7952570522365724
1.587,0.7954616928469772
1.588,0.7956661289190579
1.589,0.7958703606572504
1.59,0.7960743882657866
1.591,0.796278211948694
1.592,0.7964818319097965
1.593,0.7966852483527138
1.594,0.7968884614808627
1.595,0.797091471497456
1.596,0.797294278605504
1.597,0.7974968830078135
1.598,0.7976992849069893
1.599,0.7979014845054331
1.6,0.7981034820053446
1.601,0.7983052776087213
1.602,0.7985068715173588
1.603,0.7987082639328509
1.604,0.7989094550565903
1.605,0.7991104450897679
1.606,0.7993112342333739
1.607,0.7995118226881974
1.608,0.7997122106548269
1.609,0.7999123983336504
1.61,0.8001123859248556
1.611,0.8003121736284299
1.612,0.8005117616441613
1.613,0.8007111501716376
1.614,0.8009103394102476
1.615,0.8011093295591803
1.616,0.8013081208174262
1.617,0.8015067133837761
1.618,0.801705107456823
1.619,0.8019033032349608
1.62,0.8021013009163853
1.621,0.8022991006990943
1.622,0.8024967027808875
1.623,0.802694107359367
1.624,0.8028913146319374
1.625,0.8030883247958059
1.6260000000000001,0.803285138047983
1.627,0.8034817545852816
1.6280000000000001,0.8036781746043185
1.629,0.8038743983015135
1.6300000000000001,0.8040704258730906
1.631,0.8042662575150773
1.6320000000000001,0.8044618934233051
1.633,0.80465733379341
1.6340000000000001,0.8048525788208325
1.635,0.8050476287008175
1.6360000000000001,0.805242483628415
1.637,0.8054371437984799
1.6380000000000001,0.8056316094056724
1.639,0.805825880644458
1.6400000000000001,0.8060199577091082
1.641,0.8062138407936998
1.6420000000000001,0.8064075300921161
1.643,0.8066010257980464
1.6440000000000001,0.8067943281049863
1.645,0.8069874372062383
1.6460000000000001,0.8071803532949114
1.647,0.8073730765639217
1.6480000000000001,0.8075656072059925
1.649,0.8077579454136545
1.6500000000000001,0.8079500913792459
1.651,0.8081420452949126
1.6520000000000001,0.8083338073526087
1.653,0.8085253777440962
1.6540000000000001,0.8087167566609454
1.655,0.8089079442945354
1.6560000000000001,0.8090989408360537
1.657,0.809289746476497
1.6580000000000001,0.8094803614066708
1.659,0.8096707858171901
1.6600000000000001,0.8098610198984795
1.661,0.8100510638407729
1.6620000000000001,0.8102409178341142
1.663,0.8104305820683577
1.6640000000000001,0.8106200567331674
1.665,0.810809342018018
1.666,0.8109984381121949
1.667,0.8111873452047941
1.668,0.8113760634847228
1.669,0.8115645931406993
1.67,0.8117529343612532
1.671,0.8119410873347258
1.672,0.8121290522492701
1.673,0.8123168292928509
1.674,0.8125044186532454
1.675,0.812691820518043
1.676,0.8128790350746454
1.677,0.8130660625102674
1.678,0.8132529030119362
1.679,0.8134395567664925
1.68,0.81362602396059
1.681,0.813812304780696
1.682,0.8139983994130912
1.683,0.8141843080438703
1.684,0.814370030858942
1.685,0.8145555680440291
1.686,0.8147409197846688
1.687,0.8149260862662129
1.688,0.8151110676738277
1.689,0.8152958641924948
1.69,0.8154804760070107
1.691,0.8156649033019873
1.692,0.8158491462618518
1.693,0.8160332050708472
1.694,0.8162170799130324
1.695,0.8164007709722821
1.696,0.8165842784322875
1.697,0.8167676024765561
1.698,0.8169507432884119
1.699,0.8171337010509957
1.7,0.8173164759472653
1.701,0.8174990681599957
1.702,0.8176814778717789
1.703,0.817863705265025
1.704,0.818045750521961
1.705,0.8182276138246325
1.706,0.8184092953549026
1.707,0.8185907952944529
1.708,0.8187721138247834
1.709,0.8189532511272126
1.71,0.8191342073828779
1.711,0.8193149827727355
1.712,0.8194955774775607
1.713,0.8196759916779486
1.714,0.8198562255543129
1.715,0.8200362792868878
1.716,0.820216153055727
1.717,0.8203958470407043
1.718,0.8205753614215137
1.719,0.8207546963776695
1.72,0.8209338520885068
1.721,0.8211128287331813
1.722,0.8212916264906694
1.723,0.8214702455397693
1.724,0.8216486860590998
1.725,0.8218269482271016
1.726,0.8220050322220367
1.727,0.8221829382219892
1.728,0.822360666404865
1.729,0.8225382169483926
1.73,0.8227155900301222
1.731,0.8228927858274271
1.732,0.8230698045175031
1.733,0.8232466462773689
1.734,0.8234233112838661
1.735,0.82359979971366
1.736,0.823776111743239
1.737,0.8239522475489148
1.738,0.8241282073068237
1.739,0.8243039911929251
1.74,0.8244795993830032
1.741,0.824655032052666
1.742,0.8248302893773461
1.743,0.8250053715323011
1.744,0.825180278692613
1.745,0.8253550110331892
1.746,0.8255295687287617
1.747,0.8257039519538885
1.748,0.8258781608829526
1.749,0.8260521956901632
1.75,0.8262260565495549
1.7510000000000001,0.8263997436349887
1.752,0.8265732571201516
1.7530000000000001,0.8267465971785573
1.754,0.8269197639835457
1.7550000000000001,0.8270927577082836
1.756,0.8272655785257649
1.7570000000000001,0.8274382266088103
1.758,0.8276107021300678
1.7590000000000001,0.8277830052620132
1.76,0.8279551361769495
1.7610000000000001,0.8281270950470077
1.762,0.8282988820441465
1.7630000000000001,0.8284704973401531
1.764,0.8286419411066426
1.7650000000000001,0.8288132135150591
1.766,0.8289843147366748
1.7670000000000001,0.829155244942591
1.768,0.8293260043037378
1.7690000000000001,0.8294965929908749
1.77,0.8296670111745905
1.7710000000000001,0.8298372590253034
1.772,0.8300073367132609
1.7730000000000001,0.830177244408541
1.774,0.8303469822810514
1.7750000000000001,0.83051655050053
1.776,0.8306859492365448
1.7770000000000001,0.8308551786584949
1.778,0.8310242389356094
1.7790000000000001,0.8311931302369489
1.78,0.8313618527314045
1.7810000000000001,0.8315304065876988
1.782,0.8316987919743857
1.7830000000000001,0.8318670090598504
1.784,0.8320350580123103
1.7850000000000001,0.8322029389998141
1.786,0.832370652190243
1.7870000000000001,0.8325381977513101
1.788,0.832705575850561
1.7890000000000001,0.8328727866553738
1.79,0.8330398303329594
1.7910000000000001,0.8332067070503613
1.792,0.8333734169744563
1.793,0.8335399602719545
1.794,0.8337063371093991
1.795,0.833872547653167
1.796,0.8340385920694686
1.797,0.8342044705243485
1.798,0.834370183183685
1.799,0.834535730213191
1.8,0.8347011117784134
1.801,0.8348663280447338
1.802,0.8350313791773686
1.803,0.8351962653413687
1.804,0.8353609867016204
1.805,0.8355255434228451
1.806,0.8356899356695995
1.807,0.835854163606276
1.808,0.8360182273971023
1.809,0.8361821272061423
1.81,0.836345863197296
1.811,0.8365094355342991
1.812,0.8366728443807242
1.813,0.83683608989998
1.814,0.8369991722553123
1.815,0.837162091609803
1.816,0.837324848126372
1.817,0.8374874419677754
1.818,0.8376498732966072
1.819,0.8378121422752989
1.82,0.8379742490661193
1.821,0.8381361938311752
1.822,0.8382979767324115
1.823,0.8384595979316111
1.824,0.8386210575903951
1.825,0.8387823558702232
1.826,0.8389434929323938
1.827,0.8391044689380439
1.828,0.8392652840481496
1.829,0.8394259384235259
1.83,0.8395864322248272
1.831,0.8397467656125475
1.832,0.8399069387470199
1.833,0.8400669517884177
1.834,0.840226804896754
1.835,0.8403864982318819
1.836,0.8405460319534949
1.837,0.8407054062211263
1.838,0.8408646211941508
1.839,0.8410236770317832
1.84,0.8411825738930794
1.841,0.8413413119369362
1.842,0.8414998913220917
1.843,0.8416583122071253
1.844,0.841816574750458
1.845,0.8419746791103522
1.846,0.8421326254449124
1.847,0.8422904139120848
1.848,0.8424480446696581
1.849,0.8426055178752628
1.85,0.8427628336863724
1.851,0.8429199922603026
1.852,0.8430769937542117
1.853,0.8432338383251017
1.854,0.843390526129817
1.855,0.8435470573250453
1.856,0.8437034320673179
1.857,0.8438596505130095
1.858,0.8440157128183386
1.859,0.8441716191393676
1.86,0.8443273696320027
1.861,0.8444829644519944
1.862,0.8446384037549377
1.863,0.8447936876962718
1.864,0.8449488164312806
1.865,0.845103790115093
1.866,0.8452586089026826
1.867,0.845413272948868
1.868,0.8455677824083137
1.869,0.8457221374355288
1.87,0.8458763381848686
1.871,0.8460303848105337
1.872,0.8461842774665708
1.873,0.8463380163068724
1.874,0.8464916014851777
1.875,0.8466450331550716
1.8760000000000001,0.8467983114699859
1.877,0.8469514365831988
1.8780000000000001,0.8471044086478356
1.879,0.8472572278168683
1.8800000000000001,0.8474098942431162
1.881,0.8475624080792454
1.8820000000000001,0.8477147694777702
1.883,0.8478669785910516
1.8840000000000001,0.8480190355712991
1.885,0.8481709405705694
1.8860000000000001,0.8483226937407676
1.887,0.848474295233647
1.8880000000000001,0.8486257452008089
1.889,0.8487770437937034
1.8900000000000001,0.8489281911636292
1.891,0.8490791874617334
1.8920000000000001,0.8492300328390127
1.893,0.8493807274463121
1.8940000000000001,0.8495312714343265
1.895,0.8496816649535996
1.8960000000000001,0.8498319081545254
1.897,0.8499820011873467
1.8980000000000001,0.8501319442021567
1.899,0.8502817373488983
1.9000000000000001,0.8504313807773649
1.901,0.8505808746371999
1.9020000000000001,0.8507302190778969
1.903,0.8508794142488006
1.9040000000000001,0.8510284602991063
1.905,0.8511773573778596
1.9060000000000001,0.851326105633958
1.907,0.8514747052161497
1.9080000000000001,0.8516231562730342
1.909,0.8517714589530625
1.9100000000000001,0.8519196134045376
1.911,0.8520676197756136
1.9120000000000001,0.8522154782142971
1.913,0.8523631888684465
1.9140000000000001,0.8525107518857725
1.915,0.852658167413838
1.9160000000000001,0.8528054356000588
1.917,0.8529525565917029
1.9180000000000001,0.8530995305358913
1.919,0.8532463575795979
1.92,0.8533930378696499
1.921,0.8535395715527275
1.922,0.8536859587753646
1.923,0.8538321996839482
1.924,0.8539782944247193
1.925,0.8541242431437727
1.926,0.8542700459870569
1.927,0.8544157031003752
1.928,0.8545612146293843
1.929,0.854706580719596
1.93,0.8548518015163763
1.931,0.854996877164946
1.932,0.8551418078103807
1.933,0.8552865935976113
1.934,0.8554312346714233
1.935,0.855575731176458
1.936,0.8557200832572118
1.937,0.855864291058037
1.938,0.856008354723141
1.939,0.8561522743965879
1.94,0.856296050222297
1.941,0.8564396823440446
1.942,0.8565831709054624
1.943,0.8567265160500392
1.944,0.8568697179211202
1.945,0.8570127766619071
1.946,0.8571556924154587
1.947,0.857298465324691
1.948,0.8574410955323766
1.949,0.8575835831811458
1.95,0.8577259284134864
1.951,0.8578681313717436
1.952,0.8580101921981202
1.953,0.8581521110346773
1.954,0.8582938880233335
1.955,0.858435523305866
1.956,0.85857701702391
1.957,0.8587183693189592
1.958,0.8588595803323659
1.959,0.8590006502053412
1.96,0.8591415790789549
1.961,0.8592823670941361
1.962,0.8594230143916726
1.963,0.8595635211122118
1.964,0.8597038873962604
1.965,0.8598441133841846
1.966,0.8599841992162106
1.967,0.8601241450324242
1.968,0.860263950972771
1.969,0.8604036171770573
1.97,0.8605431437849491
1.971,0.860682530935973
1.972,0.8608217787695163
1.973,0.8609608874248267
1.974,0.861099857041013
1.975,0.8612386877570448
1.976,0.8613773797117527
1.977,0.8615159330438288
1.978,0.8616543478918264
1.979,0.8617926243941604
1.98,0.8619307626891072
1.981,0.8620687629148052
1.982,0.8622066252092546
1.983,0.8623443497103178
1.984,0.8624819365557193
1.985,0.8626193858830458
1.986,0.8627566978297467
1.987,0.8628938725331341
1.988,0.8630309101303825
1.989,0.8631678107585297
1.99,0.8633045745544761
1.991,0.8634412016549858
1.992,0.8635776921966858
1.993,0.8637140463160666
1.994,0.8638502641494823
1.995,0.8639863458331508
1.996,0.8641222915031539
1.997,0.8642581012954371
1.998,0.8643937753458103
1.999,0.8645293137899476
2.0,0.8646647167633873
2.001,0.8647999844015326
2.0020000000000002,0.864935116839651
2.003,0.8650701142128749
2.004,0.8652049766562018
2.005,0.8653397043044941
2.0060000000000002,0.8654742972924796
2.007,0.8656087557547512
2.008,0.8657430798257671
2.009,0.8658772696398519
2.0100000000000002,0.8660113253311951
2.011,0.8661452470338524
2.012,0.8662790348817456
2.013,0.8664126890086625
2.0140000000000002,0.8665462095482575
2.015,0.8666795966340506
2.016,0.8668128503994295
2.017,0.8669459709776475
2.0180000000000002,0.8670789585018255
2.019,0.8672118131049509
2.02,0.8673445349198783
2.021,0.8674771240793295
2.0220000000000002,0.8676095807158939
2.023,0.867741904962028
2.024,0.8678740969500559
2.025,0.8680061568121697
2.0260000000000002,0.8681380846804295
2.027,0.8682698806867629
2.028,0.8684015449629661
2.029,0.8685330776407031
2.0300000000000002,0.868664478851507
2.031,0.8687957487267787
2.032,0.8689268873977881
2.033,0.8690578949956741
2.0340000000000003,0.8691887716514441
2.035,0.8693195174959749
2.036,0.8694501326600124
2.037,0.8695806172741716
2.0380000000000003,0.8697109714689372
2.039,0.8698411953746634
2.04,0.8699712891215741
2.041,0.8701012528397631
2.0420000000000003,0.8702310866591941
2.043,0.8703607907097011
2.044,0.8704903651209879
2.045,0.8706198100226289
2.0460000000000003,0.8707491255440694
2.047,0.8708783118146244
2.048,0.8710073689634806
2.049,0.871136297119695
2.05,0.8712650964121957
2.051,0.8713937669697822
2.052,0.871522308921125
2.053,0.8716507223947658
